strain	clade
a/mallard/maryland/802/2007	Am_nonGsGD
a/mallard/maryland/11os1715/2011	Am_nonGsGD
a/mallard/california/5212/2009	Am_nonGsGD
a/chicken/mexico/435/2005	Am_nonGsGD
a/mallard/california/2535p/2011	Am_nonGsGD
a/environment/newyork/483238/2007	Am_nonGsGD
a/mallard/california/2536p/2011	Am_nonGsGD
a/northernpintail/illinois/11os4796/2011	Am_nonGsGD
a/mallard/ohio/11os2239/2011	Am_nonGsGD
a/mallard/maryland/11os1717/2011	Am_nonGsGD
a/environment/maryland/1189/2006	Am_nonGsGD
a/mallard/ohio/14os0558/2014	Am_nonGsGD
a/chicken/taiwan/1704/2013	Am_nonGsGD
a/mallard/ohio/14os3379/2014	Am_nonGsGD
a/canadagoose/wyoming/473197_12/2006	Am_nonGsGD
a/mallard/minnesota/ai11_4897/2011	Am_nonGsGD
a/chicken/durango/1433_10/2006	Am_nonGsGD
a/duck/ny/44018_2/00	Am_nonGsGD
a/environment/maryland/1152/2006	Am_nonGsGD
a/americangreen_wingedteal/wisconsin/11os3432/2011	Am_nonGsGD
a/unknown/newyork/89909/2006	Am_nonGsGD
a/mallard/interioralaska/12ml01123/2014	Am_nonGsGD
a/chicken/coahuila/2675_05/2005	Am_nonGsGD
a/mallard/maryland/11os1745/2011	Am_nonGsGD
a/mallard/maryland/11os1736/2011	Am_nonGsGD
a/mallard/mn/105/2000	Am_nonGsGD
a/chicken/durango/1555_06/2006	Am_nonGsGD
a/environment/california/7293/2008	Am_nonGsGD
a/greenwingedteal/ohio/468160/2006	Am_nonGsGD
a/chicken/mexico/6531_05/2005	Am_nonGsGD
a/mallard/maryland/11os1728/2011	Am_nonGsGD
a/wildbird/wisconsin/433163_1/2006	Am_nonGsGD
a/environment/maryland/06os1177/2006	Am_nonGsGD
a/avian/newjersey/437109/2006	Am_nonGsGD
a/mallard/wisconsin/2576/2009	Am_nonGsGD
a/canadagoose/ak/44075_058/2006	Am_nonGsGD
a/duck/pennsylvania/446080_7/2006	Am_nonGsGD
a/mallard/california/2535v/2011	Am_nonGsGD
a/chicken/ny/14009/1993	Am_nonGsGD
a/muscovyduck/pennsylvania/4484_2/2013	Am_nonGsGD
a/mallard/california/1426/2013	Am_nonGsGD
a/wildbird/wisconsin/439436/2006	Am_nonGsGD
a/mallard/southcentralalaska/12ml00991_aaf1/2014	Am_nonGsGD
a/chicken/sc/a688/2015	Am_nonGsGD
a/duck/newyork/445743/2006	Am_nonGsGD
a/mallard/maryland/258/2001	Am_nonGsGD
a/wildduck/ohio/623/2004	Am_nonGsGD
a/greenwingedteal/iowa/463990_3/2006	Am_nonGsGD
a/blue_wingedteal/guatemala/cip049_08/2010	Am_nonGsGD
a/mallard/california/2559v/2011	Am_nonGsGD
a/americangreen_wingedteal/mississippi/12os5061/2012	Am_nonGsGD
a/duck/hokkaido/84/2002	Am_nonGsGD
a/chicken/mexico/876_06/2006	Am_nonGsGD
a/environment/maryland/1158/2006	Am_nonGsGD
a/chicken/hidalgo/1433_6/2005	Am_nonGsGD
a/mallard/california/1402/2013	Am_nonGsGD
a/herringgull/nj/402/1989	Am_nonGsGD
a/mallard/britishcolumbia/07826/2005	Am_nonGsGD
a/white_facedwhistling_duck/colombia/1/2011	Am_nonGsGD
a/mallard/maryland/11os1704/2011	Am_nonGsGD
a/chicken/veracruz/0835_06/2006	Am_nonGsGD
a/americanwidgeon/mississippi/11os6097/2011	Am_nonGsGD
a/mallard/california/1499/2013	Am_nonGsGD
a/mallard/maryland/11os1748/2011	Am_nonGsGD
a/environment/indiana/3599/2009	Am_nonGsGD
a/americanwidgeon/oregon/467919/2006	Am_nonGsGD
a/chicken/ibaraki/2/2005	Am_nonGsGD
a/mallard/missouri/11os4987/2011	Am_nonGsGD
a/chicken/texas/298313_2/2004	Am_nonGsGD
a/mallard/nv/449567_4/2006	Am_nonGsGD
a/northernpintail/california/466371/2006	Am_nonGsGD
a/chicken/coahuila/2936_06/2006	Am_nonGsGD
a/americangreen_wingedteal/illinois/3053/2009	Am_nonGsGD
a/environment/maryland/06os1175/2006	Am_nonGsGD
a/chicken/ibaraki/16/2005	Am_nonGsGD
a/mallard/california/1480/2013	Am_nonGsGD
a/gadwall/missouri/10mo0280/2010	Am_nonGsGD
a/ruddyturnstone/newjersey/ai07_69/2007	Am_nonGsGD
a/unknown/ny/118547_11/2001	Am_nonGsGD
a/mallard/maryland/11os1749/2011	Am_nonGsGD
a/environment/maryland/06os1194/2006	Am_nonGsGD
a/duck/chiba/1/2006	Am_nonGsGD
a/duck/newyork/484680/2007	Am_nonGsGD
a/mallard/ohio/14os0460/2014	Am_nonGsGD
a/chicken/taiwan/8988/2013	Am_nonGsGD
a/mallard/california/1495/2013	Am_nonGsGD
a/tundraswan/alaska/44050_005/2006	Am_nonGsGD
a/mallard/wisconsin/10os2672/2010	Am_nonGsGD
a/chicken/ibaraki/3/2005	Am_nonGsGD
a/chicken/coahuila/1433_15/2006	Am_nonGsGD
a/chicken/pennsylvania/3609/1993	Am_nonGsGD
a/guineafowl/oregon/459674_5/2006	Am_nonGsGD
a/americangreen_wingedteal/california/hkwf609/2007	Am_nonGsGD
a/mallard/ohio/14os3373/2014	Am_nonGsGD
a/mallard/illinois/11os5576/2011	Am_nonGsGD
a/greenwingedteal/delaware/458672_5/2006	Am_nonGsGD
a/chicken/mexico/1433_5/2005	Am_nonGsGD
a/mallard/california/5197/2009	Am_nonGsGD
a/chicken/mexico/0867_06/2006	Am_nonGsGD
a/chicken/taiwan/0101/2012	Am_nonGsGD
a/avian/ny/53726/2000	Am_nonGsGD
a/duck/sk/4628/2010	Am_nonGsGD
a/northernpintail/wisconsin/10os2857/2010	Am_nonGsGD
a/mallard/california/1500v/2013	Am_nonGsGD
a/green_wingedteal/ohio/14os3380/2014	Am_nonGsGD
a/chicken/taiwan/a1997/2012	Am_nonGsGD
a/env/california/7251/2008	Am_nonGsGD
a/emu/texas/39442/1993	Am_nonGsGD
a/blackduck/newyork/184/1988	Am_nonGsGD
a/mallard/california/1392/2013	Am_nonGsGD
a/environment/maryland/06os1193/2006	Am_nonGsGD
a/americangreen_wingedteal/wisconsin/10os2955/2010	Am_nonGsGD
a/canadagoose/newyork/475813_2/2007	Am_nonGsGD
a/mallard/southcentralalaska/12ml01469/2014	Am_nonGsGD
a/mallard/ohio/14os0570/2014	Am_nonGsGD
a/mallard/wisconsin/10os1604/2010	Am_nonGsGD
a/waterfowl/colorado/476466_3/2007	Am_nonGsGD
a/chicken/queretaro/6794_05/2005	Am_nonGsGD
a/chicken/taiwan/683/2012	Am_nonGsGD
a/canadagoose/wisconsin/474847_4/2006	Am_nonGsGD
a/duck/sk/4612/2010	Am_nonGsGD
a/mallard/maryland/07os2433/2007	Am_nonGsGD
a/americanwidgeon/washington/466769/2006	Am_nonGsGD
a/leastsandpiper/southcentralalaska/16mb01323/2016	Am_nonGsGD
a/chicken/queretaro/0089_06/2006	Am_nonGsGD
a/sandpiper/southcentralalaska/16mb01259/2016	Am_nonGsGD
a/gadwall/mississippi/11os5840/2011	Am_nonGsGD
a/mallard/arkansas/473507_1/2006	Am_nonGsGD
a/mallard/wisconsin/11os3490/2011	Am_nonGsGD
a/env/california/7264/2008	Am_nonGsGD
a/mallard/montana/456423/2006	Am_nonGsGD
a/chicken/taiwan/1209/2003	Am_nonGsGD
a/chicken/taiwan/1680/2013	Am_nonGsGD
a/mallard/mb/458/2005	Am_nonGsGD
a/mallard/minnesota/ai11_4227/2011	Am_nonGsGD
a/unknown/ny/101250_18/2001	Am_nonGsGD
a/duck/newyork/483239/2007	Am_nonGsGD
a/env/california/7261/2008	Am_nonGsGD
a/americangreen_wingedteal/mississippi/12os311/2012	Am_nonGsGD
a/canadagoose/colorado/474037_5/2006	Am_nonGsGD
a/chicken/ty/a665/2015	Am_nonGsGD
a/mallard/southcentralalaska/12ml01048_aaf1/2014	Am_nonGsGD
a/mallard/southcentralalaska/12ml00985/2014	Am_nonGsGD
a/duck/newyork/470179/2006	Am_nonGsGD
a/mallard/maryland/792/2007	Am_nonGsGD
a/chicken/newjersey/251_4/2008	Am_nonGsGD
a/wildbird/minnesota/460613/2006	Am_nonGsGD
a/chicken/durango/0590_06/2006	Am_nonGsGD
a/environment/california/508249/2007	Am_nonGsGD
a/northernpintail/sk/4628/2010	Am_nonGsGD
a/chicken/pt/a158/2015	Am_nonGsGD
a/chicken/coahuila/1792_06/2006	Am_nonGsGD
a/gadwall/california/490899/2007	Am_nonGsGD
a/mallard/arkansas/473507_9/2006	Am_nonGsGD
a/chicken/mexico/07/2007	Am_nonGsGD
a/environment/maryland/1162/2006	Am_nonGsGD
a/mallard/nv/449567_2/2006	Am_nonGsGD
a/environment/maryland/1165/2006	Am_nonGsGD
a/mallard/california/2396/2010	Am_nonGsGD
a/mallard/california/1411/2013	Am_nonGsGD
a/chicken/mexico/831_06/2006	Am_nonGsGD
a/chicken/taiwan/1682/2013	Am_nonGsGD
a/chicken/durango/0085_06/2006	Am_nonGsGD
a/chicken/durango/2393_06/2006	Am_nonGsGD
a/mallard/california/5359/2009	Am_nonGsGD
a/mallard/ohio/11os2237/2011	Am_nonGsGD
a/mallard/california/2527v/2011	Am_nonGsGD
a/mallard/quebec/16334/2005	Am_nonGsGD
a/environment/maryland/1159/2006	Am_nonGsGD
a/avian/colorado/456648/2006	Am_nonGsGD
a/mallard/ohio/11os2006/2011	Am_nonGsGD
a/chicken/jalisco/14589_660/1994	Am_nonGsGD
a/mallard/maryland/11os1729/2011	Am_nonGsGD
a/northernpintail/california/473046/2006	Am_nonGsGD
a/chicken/chis/15224/1997	Am_nonGsGD
a/ruddyturnstone/nj/327/2004	Am_nonGsGD
a/chicken/michoacan/2960_06/2006	Am_nonGsGD
a/tundraswan/alaska//480410/2007	Am_nonGsGD
a/northernshoveler/california/ldc188/2014	Am_nonGsGD
a/goose/mb/428/2006	Am_nonGsGD
a/mallard/maryland/07os1217/2007	Am_nonGsGD
a/mallard/qc/2323_25/2006	Am_nonGsGD
a/waterfowl/minnesota/459675/2006	Am_nonGsGD
a/chicken/taiwan/692/2012	Am_nonGsGD
a/chicken/puebla/8623_607/1994	Am_nonGsGD
a/mallard/california/1370/2013	Am_nonGsGD
a/mallard/southcentralalaska/12ml00977/2014	Am_nonGsGD
a/mallard/california/2559p/2011	Am_nonGsGD
a/northernshoveler/mississippi/11os5805/2011	Am_nonGsGD
a/sandpiper/southcentralalaska/16mb01156/2016	Am_nonGsGD
a/mallard/california/2531v/2011	Am_nonGsGD
a/chicken/taiwan/2593/2012	Am_nonGsGD
a/mallard/maryland/07os864/2007	Am_nonGsGD
a/duck/newyork/440410/2006	Am_nonGsGD
a/americangreen_wingedteal/wisconsin/11os3431/2011	Am_nonGsGD
a/chicken/tc/a504/2015	Am_nonGsGD
a/mallard/pennsylvania/454069_12/2006	Am_nonGsGD
a/mallard/maryland/791/2002	Am_nonGsGD
a/chicken/florida/27716_2/1986	Am_nonGsGD
a/chicken/hidalgo/1336_06/2006	Am_nonGsGD
a/mallard/maryland/302/2001	Am_nonGsGD
a/duck/bc/8038/2006	Am_nonGsGD
a/chicken/hidalgo/28159_232/1994	Am_nonGsGD
a/chukkar/mn/14951_7/1998	Am_nonGsGD
a/mallard/california/39/2005	Am_nonGsGD
a/duck/ny/185502/2002	Am_nonGsGD
a/mallard/california/1433/2013	Am_nonGsGD
a/mallard/california/2531p/2011	Am_nonGsGD
a/mallard/california/1376/2013	Am_nonGsGD
a/mallard/mississippi/469988_2/2006	Am_nonGsGD
a/mallard/minnesota/464334/2006	Am_nonGsGD
a/mallard/ohio/11os1961/2011	Am_nonGsGD
a/duck/newyork/489761/2007	Am_nonGsGD
a/ruddyturnstone/de/85/2003	Am_nonGsGD
a/chicken/taiwan/7350/2013	Am_nonGsGD
a/mallard/arkansas/473507_13/2006	Am_nonGsGD
a/mallard/pa/454069_9/2006	Am_nonGsGD
a/shorebird/delaware/472/2007	Am_nonGsGD
a/duck/newyork/484057/2007	Am_nonGsGD
a/mallard/california/5222/2009	Am_nonGsGD
a/americanblackduck/illinois/08os2688/2008	Am_nonGsGD
a/mallard/california/1500p/2013	Am_nonGsGD
a/mallard/maryland/11os1720/2011	Am_nonGsGD
a/chicken/veracruz/1433_12/2006	Am_nonGsGD
a/mallard/oregon/461067_2/2006	Am_nonGsGD
a/turkey/minnesota/40550/1987	Am_nonGsGD
a/environment/california/7334/2008	Am_nonGsGD
a/environment/newyork/481173/2007	Am_nonGsGD
a/glaucous_wingedgull/southcentralalaska/16as00020/2016	Am_nonGsGD
a/woodduck/ohio/623/2004	Am_nonGsGD
a/mallard/maryland/897/2004	Am_nonGsGD
a/blue_wingedteal/guatemala/cip049_13/2010	Am_nonGsGD
a/ruddyturnstone/newjersey/828212/2001	Am_nonGsGD
a/chicken/mexico/28159_541/1995	Am_nonGsGD
a/mallard/california/1412/2013	Am_nonGsGD
a/chicken/newyork/439235/2006	Am_nonGsGD
a/shorebird/de/1346/2001	Am_nonGsGD
a/turkey/minnesota/3397_3/1992	Am_nonGsGD
a/chicken/ibaraki/4/2005	Am_nonGsGD
a/mallard/michigan/466547_5/2006	Am_nonGsGD
a/black_belliedwhistling_duck/colombia/1/2011	Am_nonGsGD
a/mallard/california/942v/2013	Am_nonGsGD
a/environment/newyork/466788/2006	Am_nonGsGD
a/mallard/california/8834/2008	Am_nonGsGD
a/chicken/guatemala/194573/2002	Am_nonGsGD
a/mallard/md/185/2003	Am_nonGsGD
a/environment/newyork/484056/2007	Am_nonGsGD
a/chicken/guatemala/45511_5/2000	Am_nonGsGD
a/chicken/durango/7035_05/2005	Am_nonGsGD
a/environment/newyork/11653_1/2005	Am_nonGsGD
a/mallard/missouri/10mo084/2010	Am_nonGsGD
a/chicken/ibaraki/10/2005	Am_nonGsGD
a/duck/shizuoka/40/2002	Am_nonGsGD
a/tundraswan/alaska/462958/2006	Am_nonGsGD
a/mallard/ohio/14os0438/2014	Am_nonGsGD
a/mallard/ohio/11os2229/2011	Am_nonGsGD
a/duck/michigan/463796_7/2006	Am_nonGsGD
a/avian/ny/31588_3/2000	Am_nonGsGD
a/mallard/bc/373/2005	Am_nonGsGD
a/chicken/puebla/28159_474/1995	Am_nonGsGD
a/chicken/queretaro/0092_06/2006	Am_nonGsGD
a/chukkar/ny/51375/00	Am_nonGsGD
a/mallard/ohio/11os2216/2011	Am_nonGsGD
a/mallard/illinois/12os5080/2012	Am_nonGsGD
a/mallard/maryland/11os1740/2011	Am_nonGsGD
a/mallard/ohio/12os2218/2012	Am_nonGsGD
a/environment/maryland/2318/2006	Am_nonGsGD
a/tundraswan/alaska/450959/2006	Am_nonGsGD
a/blue_wingedteal/newbrunswick/00288/2010	Am_nonGsGD
a/mallard/kentucky/472048_2/2006	Am_nonGsGD
a/chicken/queretaro/1939_05/2005	Am_nonGsGD
a/chicken/coahuila/ia05/2009	Am_nonGsGD
a/ruddyturnstone/newjersey/ai07_699/2007	Am_nonGsGD
a/chicken/taiwan/1711/2013	Am_nonGsGD
a/mallard/california/5276/2009	Am_nonGsGD
a/chicken/taiwan/a703_1/2008	Am_nonGsGD
a/parrot/ca/6032/04	Am_nonGsGD
a/canadagoose/wyoming/473197_10/2006	Am_nonGsGD
a/mallard/california/2536v/2011	Am_nonGsGD
a/northernshoveler/mississippi/469987_3/2006	Am_nonGsGD
a/chicken/durango/1433_2/2005	Am_nonGsGD
a/northernpintail/illinois/464067_4/2006	Am_nonGsGD
a/duck/newyork/440409/2006	Am_nonGsGD
a/unknown/ny/9899_6/01	Am_nonGsGD
a/shorebird/de/75/2004	Am_nonGsGD
a/chicken/mexico/1433_13/2006	Am_nonGsGD
a/mallard/washington/44242_264/2006	Am_nonGsGD
a/chicken/durango/2238_06/2006	Am_nonGsGD
a/waterfowl/colorado/476466/2007	Am_nonGsGD
a/waterfowl/colorado/443593/2006	Am_nonGsGD
a/environment/maryland/1170/2006	Am_nonGsGD
a/mallard/california/1395/2013	Am_nonGsGD
a/ruddyturnstone/newjersey/828227/2001	Am_nonGsGD
a/chicken/texas/167280_4/2002	Am_nonGsGD
a/mallard/maryland/11os3603/2011	Am_nonGsGD
a/mallard/on/499/2005	Am_nonGsGD
a/mallard/ohio/468158/2006	Am_nonGsGD
a/sandpiper/southcentralalaska/16mb01708/2016	Am_nonGsGD
a/emu/tx/39924/1993	Am_nonGsGD
a/muteswan/michigan/451072/2006	Am_nonGsGD
a/mallard/california/1435/2013	Am_nonGsGD
a/yellow_headedamazon/california/500658/2007	Am_nonGsGD
a/env/california/7255/2008	Am_nonGsGD
a/mallard/pt/28003/2007	EA_nonGsGD
a/ostrich/southafrica/n227/2004	EA_nonGsGD
a/mallard/france/06964/2006	EA_nonGsGD
a/duck/france/080032/2008	EA_nonGsGD
a/duck/mongolia/256/2014	EA_nonGsGD
a/muteswan/aktau/1460/2006	EA_nonGsGD
a/duck/mongolia/194/2011	EA_nonGsGD
a/duckbroiler/malaysia/f189/07/04	EA_nonGsGD
a/aquaticbird/korea/w113/2006	EA_nonGsGD
a/duck/taiwan/762/2013	EA_nonGsGD
a/aquaticbird/korea/w347/2008	EA_nonGsGD
a/poultry/italy/367/1997	EA_nonGsGD
a/duck/mongolia/54/2001	EA_nonGsGD
a/duck/taiwan/dv1242/2009	EA_nonGsGD
a/duck/italy/775/2004	EA_nonGsGD
a/duck/france/05054a/2005	EA_nonGsGD
a/turkey/italy/1258/2005	EA_nonGsGD
a/mallard/finland/13748/2007	EA_nonGsGD
a/avian/italy/1485/1997	EA_nonGsGD
a/mallard/czechrepublic/14602_37k/2011	EA_nonGsGD
a/mallard/sweden/37/02	EA_nonGsGD
a/northernpintail/akita/1355/2007	EA_nonGsGD
a/spur_wingedgoose/nigeria/5388_5/2007	EA_nonGsGD
a/ostrich/southafrica/325863/2015	EA_nonGsGD
a/mallard/czechrepublic/15008_11k/2009	EA_nonGsGD
a/duck/japan/11og1032/2011	EA_nonGsGD
a/canvasback/xianghai/428/2011	EA_nonGsGD
a/duck/japan/11og1084/2011	EA_nonGsGD
a/aquaticbird/korea/w221/2007	EA_nonGsGD
a/green_wingedteal/xianghai/430/2011	EA_nonGsGD
a/aquaticbird/korea/w216/2007	EA_nonGsGD
a/aquaticbird/korea/w200/2007	EA_nonGsGD
a/duck/taiwan/11213/2013	EA_nonGsGD
a/mallard/sweden/101782/2009	EA_nonGsGD
a/europeanteal/novosibirsk/203/2011	EA_nonGsGD
a/duck/tsukuba/9/2005	EA_nonGsGD
a/duck/niigata/536/2007	EA_nonGsGD
a/mallard/sweden/40/2002	EA_nonGsGD
a/duck/victoria/0305_2/2012	EA_nonGsGD
a/duck/hokkaido/w280/2014	EA_nonGsGD
a/aquaticbird/korea/w121/2006	EA_nonGsGD
a/mallard/sweden/64/2002	EA_nonGsGD
a/wildduck/korea/snu50_5/2009	EA_nonGsGD
a/aquaticbird/korea/w217/2007	EA_nonGsGD
a/swan/bavaria/15/2007	EA_nonGsGD
a/duck/france/06436/2006	EA_nonGsGD
a/mallard/goseong/167/2007	EA_nonGsGD
a/mallard/pt/4228/2007	EA_nonGsGD
a/duck/france/05066b/2005	EA_nonGsGD
a/duck/primorie/2633/2001	EA_nonGsGD
a/duck/tsukuba/63/2005	EA_nonGsGD
a/pekinduck/singapore/f59/04/98	EA_nonGsGD
a/mallard/sweden/58705/2006	EA_nonGsGD
a/mallard/sweden/21/2002	EA_nonGsGD
a/northernpintail/aomori/385/2008	EA_nonGsGD
a/ostrich/germany/r5_10/2006	EA_nonGsGD
a/turkey/italy/1325/2005	EA_nonGsGD
a/mallard/bavaria/38/2006	EA_nonGsGD
a/swine/korea/c12/2008	EA_nonGsGD
a/aquaticbird/korea/w163/2007	EA_nonGsGD
a/ostrich/southafrica/ai2214/2011	EA_nonGsGD
a/northernpintail/aomori/1192/2008	EA_nonGsGD
a/mallard/bavaria/1/2005	EA_nonGsGD
a/northernpintail/akita/1256/2007	EA_nonGsGD
a/chicken/italy/312/1997	EA_nonGsGD
a/chicken/france/03426a/03	EA_nonGsGD
a/littlegrebe/xianghai/429/2011	EA_nonGsGD
a/mallard/sweden/31/02	EA_nonGsGD
a/mallard/sweden/74/2003	EA_nonGsGD
a/ostrich/southafrica/ai2512/2011	EA_nonGsGD
a/aquaticbird/korea/w198/2007	EA_nonGsGD
a/mallard/switzerland/wv1070758/2007	EA_nonGsGD
a/ostrich/southafrica/ai1091/2006	EA_nonGsGD
a/wildbirdfeces/cheonsuman2/2002	EA_nonGsGD
a/duck/japan/11og1083/2011	EA_nonGsGD
a/duck/shimane/02/2007	EA_nonGsGD
a/mallard/sweden/80/02	EA_nonGsGD
a/spot_billedduck/xianghai/427/2011	EA_nonGsGD
a/duck/altai/1285/1991	EA_nonGsGD
a/duck/taiwan/4374/2013	EA_nonGsGD
a/duck/japan/9uo139/2009	EA_nonGsGD
a/duck/taiwan/4376/2013	EA_nonGsGD
a/duck/niigata/554/2007	EA_nonGsGD
a/poultry/italy/365/1997	EA_nonGsGD
a/duck/hunan/s4120/2011	EA_nonGsGD
a/teal/djankoy/4_17_11/2010	EA_nonGsGD
a/wildbirdfeces/goseong/71/2005	EA_nonGsGD
a/mallard/crimea/224/2008	EA_nonGsGD
a/teal/tottori/150/2002	EA_nonGsGD
a/duck/taiwan/dv30_2/2005	EA_nonGsGD
a/teal/foehr/wv1378_79/2003	EA_nonGsGD
a/mallard/denmark/64650/2003	EA_nonGsGD
a/mallard/sweden/27/02	EA_nonGsGD
a/teal/italy/3812/2005	EA_nonGsGD
a/mallard/bavaria/1/2007	EA_nonGsGD
a/mallard/pt/29497_10/2006	EA_nonGsGD
a/teal/italy/3931_38/2005	EA_nonGsGD
a/duck/niigata/514/2006	EA_nonGsGD
a/duck/taiwan/dv1241/2009	EA_nonGsGD
a/duck/france/05057b/2005	EA_nonGsGD
a/duck/tsukuba/541/2006	EA_nonGsGD
a/mallard/bavaria/35/2006	EA_nonGsGD
a/chicken/italy/8/1998	EA_nonGsGD
a/swine/korea/c13/2008	EA_nonGsGD
a/aquaticbird/korea/w16/2005	EA_nonGsGD
a/chicken/italy/367/97	EA_nonGsGD
a/duck/taiwan/11254/2013	EA_nonGsGD
a/europeanteal/novosibirsk/261/2011	EA_nonGsGD
a/mallard/sweden/22/02	EA_nonGsGD
a/aquaticbird/korea/w344/2008	EA_nonGsGD
a/finch/england/2051/1991	EA_nonGsGD
a/mallard/sweden/39/2002	EA_nonGsGD
a/aquaticbird/korea/w74/2005	EA_nonGsGD
a/duck/korea/a14/2008	EA_nonGsGD
a/aquaticbird/korea/w235/2007	EA_nonGsGD
a/duck/mongolia/211/2014	EA_nonGsGD
a/mallard/netherlands/65/2006	EA_nonGsGD
a/duck/france/080036/2008	EA_nonGsGD
a/duck/taiwan/dv1238/2009	EA_nonGsGD
a/wildbird/korea/a344_2/2009	EA_nonGsGD
a/aquaticbird/korea/w222/2007	EA_nonGsGD
a/mallard/bavaria/40/2006	EA_nonGsGD
a/duck/tsukuba/168/2005	EA_nonGsGD
a/commonshelduck/mongolia/2187/2011	EA_nonGsGD
a/mallard/sweden/58/02	EA_nonGsGD
a/aquaticbird/korea/w218/2007	EA_nonGsGD
a/mallard/bavaria/37/2006	EA_nonGsGD
a/aquaticbird/korea/w204/2007	EA_nonGsGD
a/mallard/crimea/245/2008	EA_nonGsGD
a/duck/korea/a93/2008	EA_nonGsGD
a/teal/germany/wv632/2005	EA_nonGsGD
a/mallard/sweden/79/02	EA_nonGsGD
a/greatblack_backedgull/iceland/1110/2011	EA_nonGsGD
a/duck/taiwan/4380/2013	EA_nonGsGD
a/swan/mangystau/3/2006	EA_nonGsGD
a/mallard/sweden/49/2002	EA_nonGsGD
a/duck/mongolia/195/2011	EA_nonGsGD
a/duck/taiwan/755/2013	EA_nonGsGD
a/mallard/netherlands/3/1999	EA_nonGsGD
a/muscovyduck/france/070090b/2007	EA_nonGsGD
a/mallard/sweden/101224/2009	EA_nonGsGD
a/duck/taiwan/dv1237/2009	EA_nonGsGD
a/breederduck/france/090045b/2009	EA_nonGsGD
a/aquaticbird/korea/w231/2007	EA_nonGsGD
a/duck/hokkaido/wz21/2008	EA_nonGsGD
a/duck/hokkaido/wz20/2014	EA_nonGsGD
a/mallard/sweden/79167/2008	EA_nonGsGD
a/emu/ny/12716/1994	EA_nonGsGD
a/duck/hokkaido/101/2010	EA_nonGsGD
a/aquaticbird/korea/w211/2007	EA_nonGsGD
a/mallard/pt/37369/2007	EA_nonGsGD
a/wildbird/mongolia/2066/2011	EA_nonGsGD
a/mallard/bavaria/39/2006	EA_nonGsGD
a/duck/mongolia/107/2014	EA_nonGsGD
a/poultry/italy/373/1997	EA_nonGsGD
a/mallard/switzerland/wv1070754/2007	EA_nonGsGD
a/aquaticbird/korea/w191/2007	EA_nonGsGD
a/aquaticbird/korea/w132/2006	EA_nonGsGD
a/mallard/sweden/101226/2009	EA_nonGsGD
a/aquaticbird/korea/w229/2007	EA_nonGsGD
a/mallard/foehr/wv1310_13/2003	EA_nonGsGD
a/garganey/sanjiang/160/2006	EA_nonGsGD
a/duck/singapore/f119/3/1997	EA_nonGsGD
a/chicken/belgium/150vb/1999	EA_nonGsGD
a/duck/hunan/s4124/2011	EA_nonGsGD
a/mallard/sweden/28/02	EA_nonGsGD
a/wildbird/korea/a81/2009	EA_nonGsGD
a/duck/southafrica/811/2004	EA_nonGsGD
a/duck/taiwan/4372/2013	EA_nonGsGD
a/guineafowl/italy/330/97	EA_nonGsGD
a/mallard/italy/3401/2005	EA_nonGsGD
a/duck/japan/11uo0008/2011	EA_nonGsGD
a/mallard/sweden/52/02	EA_nonGsGD
a/aquaticbird/korea/w234/2007	EA_nonGsGD
a/aquaticbird/korea/w202/2007	EA_nonGsGD
a/duck/primorie/2621/2001	EA_nonGsGD
a/aquaticbird/korea/w206/2007	EA_nonGsGD
a/duck/japan/11uo0023/2011	EA_nonGsGD
a/mallard/sweden/2/02	EA_nonGsGD
a/mallard/switzerland/wv1070752/2007	EA_nonGsGD
a/aquaticbird/korea/w193/2007	EA_nonGsGD
a/aquaticbird/korea/w125/2006	EA_nonGsGD
a/aquaticbird/korea/w351/2008	EA_nonGsGD
a/duck/tsukuba/536/2006	EA_nonGsGD
a/swan/hokkaido/67/1996	EA_nonGsGD
a/mallard/hokkaido/24/2009	EA_nonGsGD
a/aquaticbird/korea/w96/2005	EA_nonGsGD
a/duck/tsukuba/419/2005	EA_nonGsGD
a/aquaticbird/korea/w164/2007	EA_nonGsGD
a/mallard/sweden/7/2002	EA_nonGsGD
a/poultry/italy/382/1997	EA_nonGsGD
a/aquaticbird/korea/w161/2007	EA_nonGsGD
a/duck/tsukuba/394/2005	EA_nonGsGD
a/ostrich/southafrica/ai2114/2011	EA_nonGsGD
a/mallard/sweden/79261/2008	EA_nonGsGD
a/duck/tsukuba/189/2008	EA_nonGsGD
a/poultry/italy/330/1997	EA_nonGsGD
a/duck/hokkaido/166/2014	EA_nonGsGD
a/aquaticbird/korea/w208/2007	EA_nonGsGD
a/wildbird/korea/a71/2010	EA_nonGsGD
a/duck/japan/11uo0012/2011	EA_nonGsGD
a/mallard/switzerland/wv1070728/2007	EA_nonGsGD
a/tundraswan/shimane/3211a001/2011	EA_nonGsGD
a/mallard/pt/28006/2007	EA_nonGsGD
a/duck/japan/9uo025/2009	EA_nonGsGD
a/mallard/france/061054/2006	EA_nonGsGD
a/aquaticbird/korea/w120/2006	EA_nonGsGD
a/aquaticbird/korea/w79/2005	EA_nonGsGD
a/aquaticbird/korea/w230/2007	EA_nonGsGD
a/duck/japan/11og1038/2011	EA_nonGsGD
a/duck/jiangxi/1850/2005	EA_nonGsGD
a/mallard/switzerland/wv1070749/2007	EA_nonGsGD
